Refund_ID,Return_ID,Refund_Date,Refund_Amount,Refund_Status
955860,905860,2025-06-21,1542.33,
955861,905861,2025-09-15,2336.91,processed
955862,905862,2024-10-17,1365.46,Processed
955863,905863,2023-11-05,55992.72,pending
955864,905864,2025-03-06,-100.0,Pending
955865,905865,2025-06-04,824.29,
955866,905866,2025-09-16,3667.37,
955867,905867,2025-06-07,2516.32,
955868,905868,2024-05-10,7628.63,Processed
955869,905869,2025-03-28,2414.89,Pending
955870,905870,2024-10-12,6237.82,Processed
955871,905871,2024-03-08,11496.39,Processed
955872,905872,2025-12-09,3140.14,Processed
955873,905873,2024-02-07,0.0,pending
955874,905874,2025-05-06,552.49,Pending
955875,905875,2024-03-23,9699.47,Failed
955876,905876,2026-01-19,4394.63,Failed
955877,905877,2024-12-27,2387.02,pending
955878,905878,2024-03-24,2245.61,Processed
955879,905879,2025-11-02,29835.89,Pending
955880,905880,2024-02-18,5248.34,
955881,905881,2024-04-06,15663.17,Pending
955882,905882,2025-12-26,1824.31,pending
955883,905883,2025-11-21,3635.82,Failed
955884,905884,2025-07-31,32313.02,Failed
955885,905885,2025-07-03,1305146.64,pending
955886,905886,2025-09-13,1370.31,pending
955887,905887,2025-07-06,906.82,processed
955888,905888,2025-12-26,12876.24,Processed
955889,905889,2024-01-04,308.63,pending
955890,905890,2024-10-11,21555.17,Pending
955891,905891,2025-12-12,15756.8,pending
955892,905892,2024-08-14,3005.1,pending
955893,905893,2024-12-04,344.49,Failed
955894,905894,2024-10-23,1924.74,Pending
955895,905895,2024-05-09,7553.26,Pending
955896,905896,2024-02-15,2538.44,Pending
955897,905897,2024-06-13,0.0,Processed
955898,905898,2025-08-11,20974.52,Pending
955899,905899,2024-03-03,4570.17,
955900,905900,2024-06-11,477.99,pending
955901,905901,2024-05-31,10428.15,processed
955902,905902,2024-05-04,1020.92,
955903,905903,2025-10-29,962.38,
955904,905904,2024-10-27,32722.41,
955905,905905,2024-02-05,5089.23,pending
955906,905906,2024-07-28,368.28,processed
955907,905907,2025-12-10,8825.29,pending
955908,905908,2024-12-13,-100.0,
955909,905909,2024-05-22,2707.4,processed
955910,905910,2025-06-27,431.83,Pending
955911,905911,2024-11-24,3983082.01,Pending
955912,905912,2025-12-19,9439.99,Processed
955913,905913,2024-11-02,2542.54,Processed
955914,905914,2025-01-28,5649.87,Pending
955915,905915,2024-11-18,2127.33,Processed
955916,905916,2024-03-10,4835.04,Failed
955917,905917,2025-07-05,3992.26,
955918,905918,2025-06-12,13497.08,pending
955919,905919,2026-01-13,0.0,pending
955920,905920,2025-01-24,2381.89,processed
955921,905921,2024-08-27,4131.27,Failed
955922,905922,2024-10-14,701.53,
955923,905923,2024-11-30,1197.12,Pending
955924,905924,2025-11-07,2539.71,
955925,905925,2025-02-04,0.0,Pending
955926,905926,2024-09-24,1231790.25,processed
955927,905927,2025-04-10,4936.75,
955928,905928,2025-02-11,21407.43,Failed
955929,905929,2024-02-22,7254.89,Pending
955930,905930,2025-12-17,4437.82,Failed
955931,905931,2024-12-23,9954.25,Failed
955932,905932,2025-03-31,1632.64,pending
955933,905933,2024-06-16,2204897.04,Pending
955934,905934,2024-10-29,3065.34,Processed
955935,905935,2026-01-21,2018.45,processed
955936,905936,2024-01-08,28969.22,processed
955937,905937,2025-02-09,1637.79,pending
955938,905938,2025-11-16,1122.61,
955939,905939,2025-02-06,0.0,Processed
955940,905940,2024-07-11,1799236.44,pending
955941,905941,2025-01-19,7216.53,Failed
955942,905942,2024-04-10,278.02,Failed
955943,905943,2024-12-17,547.3,pending
955944,905944,2024-01-17,8308.36,Pending
955945,905945,2025-05-11,2708.83,Processed
955946,905946,2024-03-09,18440.24,
955947,905947,2024-08-02,3966.74,Pending
955948,905948,2024-08-04,1335.37,Processed
955949,905949,2024-07-12,3872.57,pending
955950,905950,2024-02-10,2887.51,pending
955951,905951,2025-07-09,1949.95,
955952,905952,2024-02-26,13022.84,Pending
955953,905953,2024-04-18,17602.56,Failed
955954,905954,2025-05-26,3565.67,processed
955955,905955,2025-12-31,1792.29,processed
955956,905956,2025-07-06,259.57,pending
955957,905957,2025-03-06,1196.0,Pending
955958,905958,2024-06-13,1466.12,processed
955959,905959,2025-06-07,11088.43,pending
955960,905960,2025-05-03,1671.27,Pending
955961,905961,2025-05-17,922.85,Processed
955962,905962,2025-06-05,1535498.99,Pending
955963,905963,2025-11-27,2289.01,Pending
955964,905964,2025-07-08,6803.52,Processed
955965,905965,2025-01-16,0.0,pending
955966,905966,2024-03-11,999999.0,pending
955967,905967,2025-04-17,3470.18,
955968,905968,2024-11-06,1814.55,processed
955969,905969,2026-01-10,1640.17,pending
955970,905970,2024-03-03,5987.44,Pending
955971,905971,2025-12-23,5920.24,Pending
955972,905972,2025-02-25,20644.04,processed
955973,905973,2025-02-06,9829.21,processed
955974,905974,2024-07-15,1117.69,
955975,905975,2024-07-29,0.0,
955976,905976,2025-02-28,1972.71,
955977,905977,2025-02-11,12921.23,processed
955978,905978,2025-07-23,27190.11,processed
955979,905979,2024-12-20,5372.27,Pending
955980,905980,2025-01-05,1523.9,Processed
955981,905981,2024-12-02,11219.71,
955982,905982,2024-10-21,18972.42,Processed
955983,905983,2025-10-02,376.91,Processed
955984,905984,2025-07-26,21391.23,
955985,905985,2024-05-12,1832.17,
955986,905986,2024-11-08,1064.69,Processed
955987,905987,2024-06-28,3315.9,processed
955988,905988,2026-01-16,2519.04,pending
955989,905989,2025-11-10,1900.6,pending
955990,905990,2024-07-29,36551.84,
955991,905991,2025-04-12,13896.46,
955992,905992,2025-04-04,21151.01,Processed
955993,905993,2024-01-17,4700.13,
955994,905994,2024-04-04,-500.0,Processed
955995,905995,2025-10-14,223.87,
955996,905996,2025-12-13,25635.09,processed
955997,905997,2025-12-16,13172.49,Processed
955998,905998,2025-06-25,2323.88,Processed
955999,905999,2025-08-03,2949.75,processed
956000,906000,2024-12-08,138579.21,processed
956001,906001,2024-05-12,1312.45,Failed
956002,906002,2024-03-20,1660.04,Failed
956003,906003,2024-04-10,2474.16,
956004,906004,2026-01-19,3623.08,Pending
956005,906005,2026-01-20,3263.39,pending
956006,906006,2024-05-19,1754.96,Pending
956007,906007,2024-11-27,3382.44,Failed
956008,906008,2025-04-04,12136.68,processed
956009,906009,2024-07-11,2433.61,pending
956010,906010,2025-06-06,3636.8,pending
956011,906011,2025-03-24,6799.25,processed
956012,906012,2024-10-18,16519.56,
956013,906013,2024-11-06,1701.78,processed
956014,906014,2025-09-15,7902.91,processed
956015,906015,2025-01-31,498.76,processed
956016,906016,2024-10-01,4846.68,Failed
956017,906017,2024-05-12,1061.76,Failed
956018,906018,2024-04-01,3055.15,Processed
956019,906019,2024-02-28,5727.71,pending
956020,906020,2025-04-30,475.27,Processed
956021,906021,2026-01-14,5752.62,Processed
956022,906022,2025-01-13,0.0,Failed
956023,906023,2024-01-12,1143.85,Failed
956024,906024,2024-07-25,3537.7,Processed
956025,906025,2025-05-23,411.63,Pending
956026,906026,2025-12-25,10642.55,Processed
956027,906027,2024-01-31,470.66,Pending
956028,906028,2024-11-26,862.8,Processed
956029,906029,2024-03-14,2708.1,Pending
956030,906030,2024-11-07,5052.34,pending
956031,906031,2025-01-26,11520.21,pending
956032,906032,2024-03-10,749.89,Processed
956033,906033,2025-12-06,1763.71,processed
956034,906034,2024-03-08,6124.78,Pending
956035,906035,2025-08-30,16512.33,Processed
956036,906036,2024-04-17,5178.42,Processed
956037,906037,2024-09-10,5773.52,processed
956038,906038,2025-03-07,1518.88,processed
956039,906039,2024-02-22,0.0,pending
956040,906040,2024-12-12,500000.0,
956041,906041,2024-05-26,10716.62,Failed
956042,906042,2025-06-12,5391.89,Processed
956043,906043,2025-07-31,2768.31,
956044,906044,2024-03-12,15349.54,Pending
956045,906045,2025-01-15,8779.89,processed
956046,906046,2024-02-17,4947.07,processed
956047,906047,2025-02-15,2897.64,Pending
956048,906048,2024-08-29,10635.22,Processed
956049,906049,2025-08-19,2648.77,processed
956050,906050,2025-01-10,5506.9,pending
956051,906051,2024-07-28,4961.78,processed
956052,906052,2025-03-29,4813.44,Processed
956053,906053,2025-09-16,2951.75,
956054,906054,2024-10-19,4066.04,Processed
956055,906055,2024-05-17,0.0,pending
956056,906056,2024-10-29,1295.93,Processed
956057,906057,2024-06-18,4920.58,
956058,906058,2026-01-03,20987.75,processed
956059,906059,2025-03-21,7694.58,Pending
956060,906060,2025-10-14,3017.63,Pending
956061,906061,2024-06-10,2468.45,Processed
956062,906062,2024-12-22,1054.04,pending
956063,906063,2024-04-21,4935.2,Processed
956064,906064,2025-07-23,1041.95,Failed
956065,906065,2024-04-18,442.07,pending
956066,906066,2025-09-06,22139.71,Pending
956067,906067,2025-01-31,3295.74,Processed
956068,906068,2024-03-28,1324.01,Pending
956069,906069,2025-11-18,5079.59,processed
956070,906070,2025-07-29,1572.19,Failed
956071,906071,2024-11-29,4104.8,Pending
956072,906072,2025-04-29,407.12,Processed
956073,906073,2024-10-14,1668.21,
956074,906074,2024-05-18,2937.99,Processed
956075,906075,2024-03-06,6916.66,Failed
956076,906076,2025-10-23,4323.98,pending
956077,906077,2025-12-21,1340.64,processed
956078,906078,2024-12-29,2171.14,Failed
956079,906079,2024-08-21,622.05,Processed
956080,906080,2024-01-25,5996.28,Failed
956081,906081,2024-02-01,5663.69,Pending
956082,906082,2025-08-21,857.31,Pending
956083,906083,2024-02-04,3427.98,Pending
956084,906084,2025-12-27,13485.01,processed
956085,906085,2024-09-29,1861.15,
956086,906086,2024-12-27,2836.25,
956087,906087,2024-08-18,3222.19,pending
956088,906088,2024-11-09,1164.04,
956089,906089,2024-05-31,8203.58,processed
956090,906090,2024-05-28,6372.52,processed
956091,906091,2024-07-06,32505.94,pending
956092,906092,2024-08-13,3614.81,pending
956093,906093,2024-12-17,4096.32,
956094,906094,2025-11-19,799.48,processed
956095,906095,2025-01-07,9890.92,Processed
956096,906096,2024-09-07,6349.13,pending
956097,906097,2025-08-07,5258.15,Failed
956098,906098,2024-06-16,2569.98,Failed
956099,906099,2025-10-07,4364345.06,Pending
956100,906100,2024-04-08,6574.13,processed
956101,906101,2025-08-16,2531.8,processed
956102,906102,2024-06-16,2275.83,pending
956103,906103,2025-10-09,11075.97,processed
956104,906104,2024-05-20,2522.09,Pending
956105,906105,2024-06-18,3275.38,Pending
956106,906106,2024-01-17,823.27,pending
956107,906107,2025-12-18,500000.0,
956108,906108,2024-06-25,610.37,
956109,906109,2024-06-19,1001.23,
956110,906110,2024-12-08,1866.45,Failed
956111,906111,2024-09-22,1132.97,pending
956112,906112,2024-02-07,1266.65,Pending
956113,906113,2024-02-15,2323.79,Pending
956114,906114,2024-12-27,0.0,Failed
956115,906115,2025-06-10,9401.82,
956116,906116,2024-06-01,1268.72,
956117,906117,2024-07-04,1833.44,pending
956118,906118,2024-11-10,780.44,
956119,906119,2024-08-12,2466.65,Processed
956120,906120,2025-12-11,4755.6,processed
956121,906121,2024-05-31,8374.12,Processed
956122,906122,2025-01-30,2369.49,
956123,906123,2024-05-22,1268.6,processed
956124,906124,2024-12-09,1784.28,processed
956125,906125,2024-07-21,6813.91,Failed
956126,906126,2024-09-21,1817.17,
956127,906127,2024-07-09,1596.13,Failed
956128,906128,2024-12-11,4869.3,pending
956129,906129,2025-03-29,3031.07,Processed
956130,906130,2024-03-13,0.0,pending
956131,906131,2025-08-27,2657.76,Failed
956132,906132,2025-08-13,2457.82,processed
956133,906133,2024-01-29,6000.75,pending
956134,906134,2024-04-28,15992.52,pending
956135,906135,2024-10-14,20952.35,Processed
956136,906136,2025-07-06,3898.62,Failed
956137,906137,2025-11-13,5253.31,Pending
956138,906138,2025-06-10,26005.69,Processed
956139,906139,2025-01-16,1416.31,Processed
956140,906140,2024-08-02,2643.14,Pending
956141,906141,2026-01-15,642652.09,processed
956142,906142,2024-11-09,4933.73,processed
956143,906143,2024-03-18,456.9,pending
956144,906144,2024-01-15,17541.63,Processed
956145,906145,2026-01-25,0.0,Processed
956146,906146,2025-01-06,3486.87,
956147,906147,2024-08-09,1249.75,Failed
956148,906148,2024-08-02,6424.56,
956149,906149,2025-10-31,874.22,pending
956150,906150,2024-05-08,6831.96,Pending
956151,906151,2025-10-06,2076.62,Pending
956152,906152,2025-11-22,0.0,processed
956153,906153,2025-12-14,2358.29,Processed
956154,906154,2024-10-29,548.31,pending
956155,906155,2025-07-26,23028.45,pending
956156,906156,2025-06-10,1670.4,processed
956157,906157,2026-01-05,29688.95,Pending
956158,906158,2025-02-03,5120.85,pending
956159,906159,2025-10-06,1751.28,Failed
956160,906160,2024-02-24,1828.77,Failed
956161,906161,2025-05-12,479.62,processed
956162,906162,2025-02-20,13638.19,processed
956163,906163,2025-05-28,12604.96,Processed
956164,906164,2025-05-05,6312.65,
956165,906165,2025-09-18,9943.4,pending
956166,906166,2024-09-21,621.32,Processed
956167,906167,2025-09-12,9899.36,processed
956168,906168,2025-04-18,1854.12,Failed
956169,906169,2025-07-06,8252.45,
956170,906170,2025-05-18,26047.27,processed
956171,906171,2024-09-29,4325.34,Processed
956172,906172,2024-06-13,3213965.86,pending
956173,906173,2025-12-29,5423.19,Pending
956174,906174,2025-02-17,13218.52,pending
956175,906175,2025-04-18,6934.1,Processed
956176,906176,2025-04-08,8623.54,Pending
956177,906177,2025-08-26,2464.78,pending
956178,906178,2025-11-03,2208.97,processed
956179,906179,2024-06-19,13066.61,
956180,906180,2025-12-19,4184.8,pending
956181,906181,2024-03-31,1823.95,pending
956182,906182,2025-04-19,6896.41,Failed
956183,906183,2024-11-28,4374.86,Pending
956184,906184,2024-03-27,1503.63,Processed
956185,906185,2024-12-19,6425.38,pending
956186,906186,2025-03-30,14418.39,
956187,906187,2025-06-09,3210.25,processed
956188,906188,2024-09-11,22580.28,Processed
956189,906189,2024-03-28,4144.68,Processed
956190,906190,2024-04-21,1669.87,Processed
956191,906191,2024-08-31,1923.27,Pending
956192,906192,2025-09-22,22084.73,
956193,906193,2025-11-01,11011.8,processed
956194,906194,2025-06-07,3867.93,
956195,906195,2024-08-16,3436.68,pending
956196,906196,2025-03-04,2145.91,processed
956197,906197,2024-07-08,4549.94,Failed
956198,906198,2024-12-06,2048.83,Failed
956199,906199,2024-12-23,6676.43,
956200,906200,2025-12-02,1512361.47,pending
956201,906201,2024-10-31,5103.54,
956202,906202,2025-05-27,13473.63,processed
956203,906203,2024-09-23,8601.95,Pending
956204,906204,2025-04-10,398.37,Processed
956205,906205,2025-08-02,2244.11,Failed
956206,906206,2024-11-23,8077.48,pending
956207,906207,2024-03-10,11932.47,processed
956208,906208,2025-09-29,3897.95,pending
956209,906209,2025-07-05,9449.1,Processed
956210,906210,2024-08-28,2094.96,processed
956211,906211,2025-02-27,3303.22,Failed
956212,906212,2024-02-03,1165.15,Failed
956213,906213,2025-12-20,20481.09,Processed
956214,906214,2024-02-14,7485.92,Failed
956215,906215,2024-02-11,4657.38,
956216,906216,2024-05-29,517.16,processed
956217,906217,2024-12-13,3482.54,
956218,906218,2025-01-07,4733.58,Pending
956219,906219,2025-12-20,33873.86,pending
956220,906220,2025-07-27,1020.53,Pending
956221,906221,2024-08-08,9703.66,pending
956222,906222,2024-08-08,178.29,Pending
956223,906223,2025-03-29,1939.27,Processed
956224,906224,2024-02-02,4042.88,Failed
956225,906225,2025-06-06,15310.74,pending
956226,906226,2025-01-18,4315.49,
956227,906227,2025-08-03,1581.85,
956228,906228,2025-04-25,2879.41,processed
956229,906229,2024-12-29,3701.8,
956230,906230,2025-08-31,295.87,pending
956231,906231,2025-01-13,5333.56,
956232,906232,2025-12-02,7071.15,processed
956233,906233,2025-10-05,5238.1,pending
956234,906234,2025-03-26,4526.16,Pending
956235,906235,2025-01-27,0.0,Pending
956236,906236,2025-02-28,6080.27,processed
956237,906237,2025-01-31,3549.16,Processed
956238,906238,2026-01-22,18034.62,Pending
956239,906239,2025-12-21,6832.28,
956240,906240,2024-12-07,1187.29,pending
956241,906241,2025-09-04,5554.12,Processed
956242,906242,2024-06-14,1103.78,Failed
956243,906243,2024-06-18,0.0,
956244,906244,2025-01-14,7502.01,pending
956245,906245,2025-08-03,2259.44,Processed
956246,906246,2025-07-13,4043.11,Processed
956247,906247,2025-04-20,5206.79,processed
956248,906248,2024-07-01,2153.65,Failed
956249,906249,2025-11-04,5668.28,pending
956250,906250,2024-08-18,6234.75,processed
956251,906251,2025-10-19,15535.34,processed
956252,906252,2025-08-22,0.0,Processed
956253,906253,2025-09-10,4936.67,
956254,906254,2024-09-10,2663.73,Pending
956255,906255,2024-11-12,1883.97,processed
956256,906256,2024-07-02,1609.83,Failed
956257,906257,2025-08-18,3854.42,pending
956258,906258,2024-05-05,4484.91,Failed
956259,906259,2024-08-18,56758.07,Failed
956260,906260,2024-11-25,10768.23,
956261,906261,2024-01-18,4419.99,Processed
956262,906262,2024-03-07,20390.46,Processed
956263,906263,2024-05-06,2231.83,Pending
956264,906264,2025-11-04,2347.75,Pending
956265,906265,2025-03-07,905.99,Processed
956266,906266,2025-05-11,3172.51,
956267,906267,2025-03-17,3399.35,pending
956268,906268,2025-03-09,4581.9,pending
956269,906269,2024-01-26,2068182.89,Pending
956270,906270,2024-05-02,2458.44,Processed
956271,906271,2024-10-03,2234.57,pending
956272,906272,2024-09-12,6512.1,pending
956273,906273,2024-08-16,2166.83,
956274,906274,2025-10-14,933.29,processed
956275,906275,2025-03-11,-500.0,Failed
956276,906276,2024-12-07,1494.59,processed
956277,906277,2024-05-31,7016.95,
956278,906278,2025-12-21,6128.82,processed
956279,906279,2024-05-22,6920.92,
956280,906280,2025-05-13,1660.62,Processed
956281,906281,2024-11-23,500000.0,pending
956282,906282,2024-09-07,1137.33,processed
956283,906283,2024-03-26,6867.24,processed
956284,906284,2025-12-21,2878.7,pending
956285,906285,2025-12-28,1407710.69,
956286,906286,2025-09-24,73447.22,Pending
956287,906287,2024-03-20,913.48,processed
956288,906288,2024-04-22,1920.3,pending
956289,906289,2024-02-24,5940.51,Failed
956290,906290,2024-03-22,1215.97,Pending
956291,906291,2024-04-26,14009.08,Pending
956292,906292,2024-01-15,3625.26,processed
956293,906293,2024-05-30,7657.37,pending
956294,906294,2024-07-01,13594.46,processed
956295,906295,2025-04-01,2741.82,pending
956296,906296,2024-09-16,5642.81,pending
956297,906297,2024-11-05,36550.38,
956298,906298,2025-01-12,603.67,pending
956299,906299,2024-02-23,159.83,Failed
956300,906300,2025-04-30,2405.44,pending
956301,906301,2024-11-22,6898.53,Pending
956302,906302,2024-02-14,1055.54,pending
956303,906303,2025-09-07,4949.73,Pending
956304,906304,2024-08-14,36949.25,pending
956305,906305,2024-09-30,6662.68,pending
956306,906306,2025-07-04,2829.97,
956307,906307,2024-03-29,7255.62,processed
956308,906308,2025-04-11,2862.75,processed
956309,906309,2024-04-23,6249.09,
956310,906310,2024-04-25,2669.31,processed
956311,906311,2024-08-20,1023.15,Processed
956312,906312,2025-06-28,7561.95,Processed
