Return_ID,Order_ID,Return_Date,Return_Reason,Return_Status,Refund_Method,Refund_Amount
906132,700107,2025-08-13,Damaged,requested,original payment,2457.82
906133,702555,2024-01-29,Damaged,Approved,original payment,6000.75
906134,703376,2024-04-28,damaged,approved,,15992.52
906135,718840,2024-10-14,Not as Expected,Rejected,,20952.35
906136,708501,2025-07-06,Changed Mind,approved,Store Credit,3898.62
906137,701562,2025-11-13,Changed Mind,Completed,,5253.31
906138,703298,2025-06-10,Size Issue,approved,Store Credit,26005.69
906139,715695,2025-01-16,Late Delivery,approved,Original Payment,1416.31
906140,710675,2024-08-02,Damaged,Completed,,2643.14
906141,705445,2026-01-15,Quality Issue,requested,,642652.09
906142,700187,2024-11-09,Changed Mind,requested,,4933.73
906143,710422,2024-03-18,Late Delivery,Approved,Original Payment,456.9
906144,702986,2024-01-15,damaged,Approved,UPI,17541.63
906145,706422,2026-01-25,Wrong Item,requested,UPI,3233.97
906146,700102,2025-01-06,Changed Mind,requested,original payment,3486.87
906147,718263,2024-08-09,Duplicate Order,Completed,UPI,1249.75
906148,715003,2024-08-02,damaged,,Store Credit,6424.56
906149,708998,2025-10-31,Changed Mind,requested,original payment,874.22
906150,705040,2024-05-08,Duplicate Order,Requested,original payment,6831.96
906151,712005,2025-10-06,Wrong Item,Requested,Original Payment,2076.62
906152,717372,2025-11-22,Changed Mind,approved,Store Credit,0.0
906153,703990,2025-12-14,Changed Mind,requested,UPI,2358.29
906154,715910,2024-10-29,damaged,Requested,Bank Transfer,548.31
906155,715384,2025-07-26,Damaged,Rejected,Store Credit,23028.45
906156,711921,2025-06-10,Wrong Item,,Original Payment,1670.4
906157,710151,2026-01-05,Not as Expected,,Original Payment,29688.95
906158,717996,2025-02-03,damaged,,Original Payment,5120.85
906159,718880,2025-10-06,Duplicate Order,Requested,original payment,1751.28
906160,701750,2024-02-24,Not as Expected,,original payment,1828.77
906161,704723,2025-05-12,Damaged,Rejected,Bank Transfer,479.62
906162,708261,2025-02-20,Duplicate Order,approved,Store Credit,13638.19
906163,707425,2025-05-28,size issue,Rejected,original payment,12604.96
906164,708017,2025-05-05,damaged,Rejected,UPI,6312.65
906165,704509,2025-09-18,Size Issue,Completed,Bank Transfer,9943.4
906166,716407,2024-09-21,,,Bank Transfer,621.32
906167,714634,2025-09-12,Size Issue,Completed,Store Credit,9899.36
906168,717749,2025-04-18,damaged,approved,original payment,1854.12
906169,716331,2025-07-06,,approved,Store Credit,8252.45
906170,711337,2025-05-18,Not as Expected,Approved,Store Credit,26047.27
906171,709479,2024-09-29,Changed Mind,Approved,Bank Transfer,4325.34
906172,705799,2024-06-13,Quality Issue,Rejected,Store Credit,3213965.86
906173,715433,2025-12-29,Wrong Item,Rejected,Bank Transfer,5423.19
906174,716680,2025-02-17,Size Issue,Rejected,Bank Transfer,13218.52
906175,711708,2025-04-18,Quality Issue,Approved,Bank Transfer,6934.1
906176,719585,2025-04-08,Changed Mind,Completed,,8623.54
906177,712568,2025-08-26,Size Issue,Completed,Store Credit,2464.78
906178,701853,2025-11-03,Quality Issue,Approved,Store Credit,2208.97
906179,704152,2024-06-19,,approved,Original Payment,13066.61
906180,701334,2025-12-19,Wrong Item,,Store Credit,4184.8
906181,707268,2024-03-31,Damaged,Rejected,original payment,1823.95
906182,718066,2025-04-19,damaged,Approved,,6896.41
906183,710317,2024-11-28,Late Delivery,Completed,Original Payment,4374.86
906184,703922,2024-03-27,Quality Issue,Requested,original payment,1503.63
906185,718459,2024-12-19,Wrong Item,requested,Bank Transfer,6425.38
906186,714900,2025-03-30,Damaged,approved,Original Payment,14418.39
906187,707007,2025-06-09,Size Issue,requested,Store Credit,3210.25
906188,710738,2024-09-11,damaged,Approved,UPI,22580.28
906189,702590,2024-03-28,Size Issue,Requested,original payment,4144.68
906190,704621,2024-04-21,size issue,Rejected,UPI,1669.87
906191,716618,2024-08-31,damaged,,original payment,1923.27
906192,710337,2025-09-22,Late Delivery,Requested,,22084.73
906193,713578,2025-11-01,damaged,,,11011.8
906194,700135,2025-06-07,Damaged,requested,Store Credit,3867.93
906195,702894,2024-08-16,Damaged,,UPI,3436.68
906196,711640,2025-03-04,Duplicate Order,requested,,2145.91
906197,703187,2024-07-08,size issue,Requested,Store Credit,4549.94
906198,700919,2024-12-06,Quality Issue,Completed,Original Payment,2048.83
906199,713856,2024-12-23,Damaged,Approved,,6676.43
906200,702234,2025-12-02,Changed Mind,,,1512361.47
906201,719239,2024-10-31,Not as Expected,requested,Store Credit,5103.54
906202,702173,2025-05-27,size issue,Rejected,Store Credit,13473.63
906203,705169,2024-09-23,Changed Mind,Approved,original payment,8601.95
906204,701467,2025-04-10,Size Issue,Completed,Store Credit,398.37
906205,707861,2025-08-02,Size Issue,Requested,,2244.11
906206,700507,2024-11-23,Damaged,Requested,,8077.48
906207,708545,2024-03-10,Changed Mind,,original payment,11932.47
906208,701373,2025-09-29,,Requested,,3897.95
906209,717505,2025-07-05,Size Issue,Completed,Original Payment,9449.1
906210,713837,2024-08-28,Wrong Item,requested,original payment,2094.96
906211,704124,2025-02-27,Late Delivery,Requested,Original Payment,3303.22
906212,718898,2024-02-03,size issue,Completed,Original Payment,1165.15
906213,702579,2025-12-20,Duplicate Order,approved,Store Credit,20481.09
906214,701280,2024-02-14,Late Delivery,requested,Bank Transfer,7485.92
906215,707082,2024-02-11,,Completed,UPI,4657.38
906216,704461,2024-05-29,,,Store Credit,517.16
906217,707466,2024-12-13,Duplicate Order,,Original Payment,3482.54
906218,705806,2025-01-07,Not as Expected,approved,Store Credit,4733.58
906219,705575,2025-12-20,Changed Mind,Rejected,UPI,33873.86
906220,704081,2025-07-27,Wrong Item,Approved,UPI,1020.53
906221,702773,2024-08-08,Quality Issue,Requested,Original Payment,9703.66
906222,716086,2024-08-08,size issue,Approved,,178.29
906223,706213,2025-03-29,damaged,requested,Original Payment,1939.27
906224,705172,2024-02-02,Quality Issue,Approved,original payment,4042.88
906225,718034,2025-06-06,Wrong Item,Requested,Bank Transfer,15310.74
906226,707808,2025-01-18,Not as Expected,,,4315.49
906227,718751,2025-08-03,Changed Mind,Requested,Store Credit,1581.85
906228,702423,2025-04-25,Size Issue,Rejected,Original Payment,2879.41
906229,705319,2024-12-29,Duplicate Order,requested,UPI,3701.8
906230,714947,2025-08-31,,Rejected,Bank Transfer,295.87
906231,700548,2025-01-13,Wrong Item,approved,Original Payment,5333.56
906232,717173,2025-12-02,,requested,Original Payment,7071.15
906233,717871,2025-10-05,size issue,Requested,Store Credit,5238.1
906234,713994,2025-03-26,Damaged,,Store Credit,4526.16
906235,710809,2025-01-27,damaged,requested,Bank Transfer,0.0
906236,717333,2025-02-28,Not as Expected,,,6080.27
906237,713424,2025-01-31,damaged,,UPI,3549.16
906238,716079,2026-01-22,Size Issue,Requested,UPI,18034.62
906239,701414,2025-12-21,Quality Issue,Requested,Original Payment,6832.28
906240,713906,2024-12-07,Duplicate Order,Approved,,1187.29
906241,700545,2025-09-04,damaged,Approved,Original Payment,5554.12
906242,716957,2024-06-14,size issue,,UPI,1103.78
906243,707771,2024-06-18,Late Delivery,Rejected,Store Credit,0.0
906244,702130,2025-01-14,size issue,Requested,original payment,7502.01
906245,706729,2025-08-03,Not as Expected,Requested,UPI,2259.44
906246,704749,2025-07-13,Size Issue,Completed,UPI,4043.11
906247,704854,2025-04-20,Changed Mind,Rejected,Bank Transfer,5206.79
906248,716878,2024-07-01,Wrong Item,Approved,Original Payment,2153.65
906249,711207,2025-11-04,Duplicate Order,requested,Store Credit,5668.28
906250,709338,2024-08-18,Changed Mind,requested,UPI,6234.75
906251,701842,2025-10-19,Quality Issue,Completed,UPI,15535.34
906252,703356,2025-08-22,Late Delivery,,Original Payment,0.0
906253,700858,2025-09-10,damaged,requested,Bank Transfer,4936.67
906254,715765,2024-09-10,Quality Issue,Rejected,original payment,2663.73
906255,711143,2024-11-12,Size Issue,approved,,1883.97
906256,706147,2024-07-02,,Rejected,,1609.83
906257,706310,2025-08-18,,Requested,,3854.42
906258,716519,2024-05-05,Not as Expected,Approved,Store Credit,4484.91
906259,714568,2024-08-18,Size Issue,requested,Original Payment,56758.07
906260,714601,2024-11-25,Changed Mind,Completed,original payment,10768.23
906261,706267,2024-01-18,damaged,approved,original payment,4419.99
906262,705081,2024-03-07,Duplicate Order,Approved,Store Credit,20390.46
906263,713890,2024-05-06,,approved,Store Credit,2231.83
906264,709122,2025-11-04,Damaged,Approved,UPI,2347.75
906265,709552,2025-03-07,damaged,Approved,Store Credit,905.99
906266,707986,2025-05-11,Quality Issue,,Original Payment,3172.51
906267,704969,2025-03-17,damaged,Completed,Bank Transfer,3399.35
906268,705295,2025-03-09,Duplicate Order,Rejected,Store Credit,4581.9
906269,709521,2024-01-26,damaged,requested,Bank Transfer,2068182.89
906270,717655,2024-05-02,damaged,approved,UPI,2458.44
906271,701721,2024-10-03,Quality Issue,approved,Original Payment,2234.57
906272,716882,2024-09-12,Late Delivery,Rejected,,6512.1
906273,701488,2024-08-16,Size Issue,approved,Bank Transfer,2166.83
906274,716135,2025-10-14,Not as Expected,requested,Bank Transfer,933.29
906275,713525,2025-03-11,,,,-500.0
906276,701486,2024-12-07,Duplicate Order,requested,original payment,1494.59
906277,704483,2024-05-31,Not as Expected,approved,UPI,7016.95
906278,704924,2025-12-21,Late Delivery,Requested,Bank Transfer,6128.82
906279,704305,2024-05-22,Quality Issue,Rejected,Bank Transfer,6920.92
906280,716185,2025-05-13,damaged,Completed,original payment,1660.62
906281,712219,2024-11-23,Late Delivery,,Original Payment,6009.88
906282,718627,2024-09-07,Late Delivery,Rejected,UPI,1137.33
906283,718108,2024-03-26,Late Delivery,Completed,UPI,6867.24
906284,718228,2025-12-21,Duplicate Order,Rejected,Original Payment,2878.7
906285,702750,2025-12-28,Size Issue,Rejected,original payment,1407710.69
906286,707615,2025-09-24,Damaged,Completed,UPI,73447.22
906287,704718,2024-03-20,,Requested,Store Credit,913.48
906288,708786,2024-04-22,Duplicate Order,,,1920.3
906289,717050,2024-02-24,damaged,Requested,Bank Transfer,5940.51
906290,709611,2024-03-22,Wrong Item,Rejected,UPI,1215.97
906291,705722,2024-04-26,Quality Issue,Requested,Bank Transfer,14009.08
906292,701872,2024-01-15,Wrong Item,Rejected,,3625.26
906293,709124,2024-05-30,Changed Mind,Requested,Original Payment,7657.37
906294,714502,2024-07-01,,Completed,Original Payment,13594.46
906295,700707,2025-04-01,Not as Expected,Approved,UPI,2741.82
906296,715901,2024-09-16,damaged,Rejected,UPI,5642.81
906297,709888,2024-11-05,Wrong Item,Approved,Store Credit,36550.38
906298,709231,2025-01-12,Duplicate Order,Completed,UPI,603.67
906299,702164,2024-02-23,Changed Mind,Completed,Bank Transfer,159.83
906300,716484,2025-04-30,Not as Expected,requested,Store Credit,2405.44
906301,703536,2024-11-22,Size Issue,Requested,UPI,6898.53
906302,714496,2024-02-14,Wrong Item,approved,Original Payment,1055.54
906303,703386,2025-09-07,Changed Mind,requested,original payment,4949.73
906304,714344,2024-08-14,Duplicate Order,Requested,Store Credit,36949.25
906305,719191,2024-09-30,Not as Expected,Rejected,Original Payment,6662.68
906306,706088,2025-07-04,Not as Expected,requested,UPI,2829.97
906307,705007,2024-03-29,size issue,Rejected,Bank Transfer,7255.62
906308,705557,2025-04-11,Duplicate Order,Rejected,original payment,2862.75
906309,709006,2024-04-23,Damaged,Approved,Bank Transfer,6249.09
906310,708958,2024-04-25,Quality Issue,approved,,2669.31
906311,707613,2024-08-20,Damaged,Approved,original payment,1023.15
906312,717821,2025-06-28,Late Delivery,approved,,7561.95
906313,707385,2024-02-15,damaged,Approved,,822.01
906314,700440,2024-05-13,Duplicate Order,Completed,Store Credit,3282.69
906315,707458,2024-10-11,Changed Mind,Completed,UPI,288.92
906316,718151,2024-05-02,size issue,Completed,Original Payment,0.0
906317,717260,2025-05-15,,Requested,UPI,2754.59
906318,718136,2025-08-21,size issue,approved,Original Payment,1342.87
906319,709003,2024-04-14,Not as Expected,Rejected,Original Payment,16178.83
906320,712482,2024-08-03,Quality Issue,,UPI,4047.96
906321,715103,2025-05-23,size issue,Rejected,Original Payment,1917.54
906322,716296,2024-10-15,Quality Issue,approved,Original Payment,5140.9
906323,709205,2024-05-07,Wrong Item,requested,Bank Transfer,7270.46
906324,709450,2024-11-20,damaged,approved,Original Payment,18672.35
906325,709237,2024-04-23,size issue,requested,Original Payment,0.0
906326,714096,2025-03-23,,,Store Credit,4247.52
906327,710938,2024-05-17,Quality Issue,Rejected,Store Credit,609.66
906328,711987,2025-05-26,Quality Issue,Requested,,10278.77
906329,710123,2025-06-03,Wrong Item,approved,original payment,414.28
906330,713056,2024-02-10,Wrong Item,Completed,Original Payment,13201.08
906331,702513,2024-01-22,Duplicate Order,Rejected,,1597.26
906332,710881,2025-07-02,Changed Mind,Approved,Store Credit,5431.6
906333,702420,2024-07-23,Not as Expected,Requested,Store Credit,24471.26
906334,716036,2025-04-06,Duplicate Order,Rejected,original payment,7542.49
906335,719694,2024-06-17,Damaged,Approved,,4356.43
906336,706315,2024-09-27,Wrong Item,approved,,2846.34
906337,700981,2024-12-01,size issue,approved,Original Payment,2491.51
906338,706804,2025-10-06,Wrong Item,Requested,Bank Transfer,7599.97
906339,713683,2024-05-29,size issue,Approved,UPI,1617.29
906340,713230,2024-06-30,damaged,Completed,original payment,1879.31
906341,701848,2024-03-18,damaged,approved,original payment,1382.23
906342,704499,2025-04-26,Duplicate Order,Approved,Original Payment,6244.76
906343,710520,2025-10-31,damaged,Rejected,,4337.76
906344,709230,2025-03-13,Size Issue,Rejected,Store Credit,402.36
906345,714967,2024-04-19,size issue,requested,,1475.22
906346,714113,2024-08-22,Not as Expected,approved,UPI,1987.44
906347,714422,2024-09-09,Late Delivery,Approved,Bank Transfer,0.0
906348,708207,2025-06-20,Not as Expected,approved,UPI,874.41
906349,701003,2024-09-13,Damaged,Completed,UPI,1744.04
906350,701115,2025-01-15,Size Issue,Rejected,Bank Transfer,1799.44
906351,713629,2024-10-22,Changed Mind,Approved,,646.36
906352,706018,2024-02-22,Duplicate Order,Completed,Original Payment,2550.57
906353,700904,2024-05-14,Size Issue,Approved,Bank Transfer,0.0
906354,702465,2024-07-15,size issue,Requested,Bank Transfer,740.36
906355,703382,2025-10-28,Size Issue,Completed,UPI,12618.51
906356,711592,2024-04-01,Damaged,requested,Bank Transfer,5226.08
906357,705246,2025-12-29,Quality Issue,Approved,Original Payment,3728.64
906358,706818,2024-11-11,size issue,Rejected,Original Payment,37201.58
906359,706493,2025-08-09,damaged,Approved,,50826.53
906360,708902,2024-01-24,Not as Expected,Completed,Original Payment,23394.66
906361,716972,2025-07-12,damaged,Approved,UPI,3964.89
906362,713700,2024-10-16,Late Delivery,Completed,Store Credit,748.74
906363,700496,2024-09-18,Size Issue,requested,,5312.28
906364,705639,2024-11-11,,,original payment,646.76
906365,703549,2025-12-16,Late Delivery,Rejected,UPI,10323.51
906366,711438,2025-11-29,Changed Mind,,Original Payment,58755.87
906367,714668,2024-10-19,size issue,Completed,original payment,24070.16
906368,717359,2024-08-02,Wrong Item,Approved,Original Payment,109.51
906369,712585,2025-10-20,Wrong Item,Rejected,original payment,5471.1
906370,719908,2026-01-03,size issue,,Original Payment,2650.1
906371,703887,2024-09-06,size issue,,Store Credit,19204.18
906372,701139,2024-02-13,Wrong Item,Rejected,,43323.39
906373,703822,2024-01-28,Wrong Item,,,5061.22
906374,707055,2025-02-19,,,Store Credit,816.97
906375,702333,2024-05-24,,requested,Original Payment,3036.63
906376,700127,2025-12-08,size issue,approved,UPI,1345.84
906377,705804,2024-04-05,Damaged,Completed,Store Credit,20861.06
906378,711495,2025-02-01,Late Delivery,Rejected,Original Payment,3945.13
906379,707219,2025-12-09,Damaged,Requested,,4291.86
906380,714330,2025-01-14,,Requested,original payment,674.48
906381,713083,2024-03-02,Damaged,Requested,Original Payment,2358.41
906382,711168,2024-02-04,Quality Issue,Rejected,Store Credit,9035.1
906383,706468,2024-05-04,Damaged,Rejected,original payment,99.14
906384,703430,2024-03-14,Size Issue,requested,Store Credit,4715.05
906385,700857,2025-06-26,size issue,Rejected,,31345.63
906386,702778,2025-01-21,Late Delivery,,Bank Transfer,5718.71
906387,706337,2024-04-28,damaged,,Bank Transfer,3687.45
906388,707710,2025-12-21,Duplicate Order,approved,Store Credit,33318.94
906389,708073,2025-07-30,Size Issue,Approved,Bank Transfer,402.95
906390,719904,2025-10-12,Not as Expected,requested,original payment,16076.17
906391,711687,2025-10-13,Size Issue,requested,,1428.35
906392,719040,2025-10-07,Duplicate Order,,original payment,987.75
906393,719980,2024-07-11,Damaged,Approved,Store Credit,17146.07
906394,715953,2024-04-11,Size Issue,requested,Store Credit,796.97
906395,704416,2025-04-07,Not as Expected,Approved,Original Payment,10330.61
906396,700671,2024-05-11,,,UPI,5400.07
906397,703981,2024-03-05,Not as Expected,requested,Bank Transfer,6597.45
906398,715391,2024-11-24,size issue,Rejected,UPI,4501.53
906399,711189,2024-08-09,damaged,Completed,original payment,4122.01
906400,702626,2024-06-12,Changed Mind,requested,UPI,1364.89
